m,n,k,b,p,q,algo,lookahead,gflops
3072,3072,3072,256,2,5,p2p-i-la,3,562.565835
3072,3072,3072,256,2,5,p2p-i-la,4,584.312133
3072,3072,3072,256,2,5,p2p-i-la,5,580.268387
3072,3072,3072,256,2,5,p2p-i-la,6,584.375578
3072,3072,3072,256,2,5,p2p-i-la,7,588.541326
3072,3072,3072,256,2,5,p2p-i-la,8,584.375578
3072,3072,3072,256,2,5,p2p-i-la,9,597.053389
3072,3072,3072,256,2,5,p2p-i-la,10,595.674065
3072,3072,3072,256,2,5,p2p-i-la,11,597.053618
3072,3072,3072,256,2,5,p2p-i-la,12,597.053618
256,256,256,256,2,6,p2p,0,12.663835
256,256,256,256,2,6,bcast,0,12.540282
256,256,256,256,2,6,p2p-i-la,1,38.162748
512,512,512,256,2,6,p2p,0,29.515328
512,512,512,256,2,6,bcast,0,34.620344
512,512,512,256,2,6,p2p-i-la,1,89.249827
512,512,512,256,2,6,p2p-i-la,2,89.249827
1024,1024,1024,256,2,6,p2p,0,66.209880
1024,1024,1024,256,2,6,bcast,0,84.041270
1024,1024,1024,256,2,6,p2p-i-la,1,161.384138
1024,1024,1024,256,2,6,p2p-i-la,2,171.316030
1024,1024,1024,256,2,6,p2p-i-la,3,173.317679
1024,1024,1024,256,2,6,p2p-i-la,4,173.317679
1536,1536,1536,256,2,6,p2p,0,98.411930
1536,1536,1536,256,2,6,bcast,0,128.572378
1536,1536,1536,256,2,6,p2p-i-la,1,259.579578
1536,1536,1536,256,2,6,p2p-i-la,2,279.318943
1536,1536,1536,256,2,6,p2p-i-la,3,278.561446
1536,1536,1536,256,2,6,p2p-i-la,4,283.790774
1536,1536,1536,256,2,6,p2p-i-la,5,284.443693
1536,1536,1536,256,2,6,p2p-i-la,6,284.443693
2048,2048,2048,256,2,6,p2p,0,129.738318
2048,2048,2048,256,2,6,bcast,0,172.459525
2048,2048,2048,256,2,6,p2p-i-la,1,335.045243
2048,2048,2048,256,2,6,p2p-i-la,2,362.517880
2048,2048,2048,256,2,6,p2p-i-la,3,366.824321
2048,2048,2048,256,2,6,p2p-i-la,4,366.915876
2048,2048,2048,256,2,6,p2p-i-la,5,375.984899
2048,2048,2048,256,2,6,p2p-i-la,6,361.756901
2048,2048,2048,256,2,6,p2p-i-la,7,380.557284
2048,2048,2048,256,2,6,p2p-i-la,8,380.557284
3072,3072,3072,256,2,6,p2p,0,191.432286
3072,3072,3072,256,2,6,bcast,0,263.512673
3072,3072,3072,256,2,6,p2p-i-la,1,477.389842
3072,3072,3072,256,2,6,p2p-i-la,2,534.183199
3072,3072,3072,256,2,6,p2p-i-la,3,537.821727
3072,3072,3072,256,2,6,p2p-i-la,4,545.630296
3072,3072,3072,256,2,6,p2p-i-la,5,551.569914
3072,3072,3072,256,2,6,p2p-i-la,6,546.813228
3072,3072,3072,256,2,6,p2p-i-la,7,554.600377
3072,3072,3072,256,2,6,p2p-i-la,8,566.526933
3072,3072,3072,256,2,6,p2p-i-la,9,565.636399
3072,3072,3072,256,2,6,p2p-i-la,10,571.920382
3072,3072,3072,256,2,6,p2p-i-la,11,572.220598
3072,3072,3072,256,2,6,p2p-i-la,12,572.220598
256,256,256,256,2,12,p2p,0,5.438078
256,256,256,256,2,12,bcast,0,7.338130
256,256,256,256,2,12,p2p-i-la,1,18.276012
512,512,512,256,2,12,p2p,0,11.584143
512,512,512,256,2,12,bcast,0,21.755359
512,512,512,256,2,12,p2p-i-la,1,37.074445
512,512,512,256,2,12,p2p-i-la,2,37.074445
1024,1024,1024,256,2,12,p2p,0,24.652504
1024,1024,1024,256,2,12,bcast,0,51.407787
1024,1024,1024,256,2,12,p2p-i-la,1,81.472448
1024,1024,1024,256,2,12,p2p-i-la,2,73.598329
1024,1024,1024,256,2,12,p2p-i-la,3,84.215237
1024,1024,1024,256,2,12,p2p-i-la,4,84.215237
1536,1536,1536,256,2,12,p2p,0,38.889267
1536,1536,1536,256,2,12,bcast,0,81.952178
1536,1536,1536,256,2,12,p2p-i-la,1,125.317103
1536,1536,1536,256,2,12,p2p-i-la,2,120.104753
1536,1536,1536,256,2,12,p2p-i-la,3,124.681467
1536,1536,1536,256,2,12,p2p-i-la,4,125.126379
1536,1536,1536,256,2,12,p2p-i-la,5,135.239979
1536,1536,1536,256,2,12,p2p-i-la,6,135.239979
2048,2048,2048,256,2,12,p2p,0,52.351834
2048,2048,2048,256,2,12,bcast,0,113.372493
2048,2048,2048,256,2,12,p2p-i-la,1,165.967065
2048,2048,2048,256,2,12,p2p-i-la,2,163.812599
2048,2048,2048,256,2,12,p2p-i-la,3,172.035264
2048,2048,2048,256,2,12,p2p-i-la,4,175.492835
2048,2048,2048,256,2,12,p2p-i-la,5,178.315361
2048,2048,2048,256,2,12,p2p-i-la,6,176.543099
2048,2048,2048,256,2,12,p2p-i-la,7,186.770364
2048,2048,2048,256,2,12,p2p-i-la,8,186.770364
3072,3072,3072,256,2,12,p2p,0,76.641759
3072,3072,3072,256,2,12,bcast,0,168.685258
3072,3072,3072,256,2,12,p2p-i-la,1,241.586756
3072,3072,3072,256,2,12,p2p-i-la,2,251.366607
3072,3072,3072,256,2,12,p2p-i-la,3,272.037077
3072,3072,3072,256,2,12,p2p-i-la,4,284.852365
3072,3072,3072,256,2,12,p2p-i-la,5,284.625645
3072,3072,3072,256,2,12,p2p-i-la,6,281.044465
3072,3072,3072,256,2,12,p2p-i-la,7,285.286201
3072,3072,3072,256,2,12,p2p-i-la,8,290.294174
3072,3072,3072,256,2,12,p2p-i-la,9,293.828838
3072,3072,3072,256,2,12,p2p-i-la,10,294.534974
3072,3072,3072,256,2,12,p2p-i-la,11,294.534929
3072,3072,3072,256,2,12,p2p-i-la,12,294.534929
256,256,256,256,2,16,p2p,0,3.831814
256,256,256,256,2,16,bcast,0,5.820774
256,256,256,256,2,16,p2p-i-la,1,14.436105
512,512,512,256,2,16,p2p,0,8.177263
512,512,512,256,2,16,bcast,0,20.242782
512,512,512,256,2,16,p2p-i-la,1,30.988835
512,512,512,256,2,16,p2p-i-la,2,30.988835
1024,1024,1024,256,2,16,p2p,0,16.957892
1024,1024,1024,256,2,16,bcast,0,49.817973
1024,1024,1024,256,2,16,p2p-i-la,1,58.895899
1024,1024,1024,256,2,16,p2p-i-la,2,56.976482
1024,1024,1024,256,2,16,p2p-i-la,3,63.258579
1024,1024,1024,256,2,16,p2p-i-la,4,63.258579
1536,1536,1536,256,2,16,p2p,0,25.836986
1536,1536,1536,256,2,16,bcast,0,75.217079
1536,1536,1536,256,2,16,p2p-i-la,1,98.395286
1536,1536,1536,256,2,16,p2p-i-la,2,92.679213
1536,1536,1536,256,2,16,p2p-i-la,3,99.464041
1536,1536,1536,256,2,16,p2p-i-la,4,100.272986
1536,1536,1536,256,2,16,p2p-i-la,5,100.871219
1536,1536,1536,256,2,16,p2p-i-la,6,100.871219
2048,2048,2048,256,2,16,p2p,0,34.889451
2048,2048,2048,256,2,16,bcast,0,97.436395
2048,2048,2048,256,2,16,p2p-i-la,1,129.726902
2048,2048,2048,256,2,16,p2p-i-la,2,131.428959
2048,2048,2048,256,2,16,p2p-i-la,3,131.643181
2048,2048,2048,256,2,16,p2p-i-la,4,132.540280
2048,2048,2048,256,2,16,p2p-i-la,5,132.704355
2048,2048,2048,256,2,16,p2p-i-la,6,127.061334
2048,2048,2048,256,2,16,p2p-i-la,7,132.704355
2048,2048,2048,256,2,16,p2p-i-la,8,132.704355
3072,3072,3072,256,2,16,p2p,0,52.378716
3072,3072,3072,256,2,16,bcast,0,150.795636
3072,3072,3072,256,2,16,p2p-i-la,1,188.924661
3072,3072,3072,256,2,16,p2p-i-la,2,196.328488
3072,3072,3072,256,2,16,p2p-i-la,3,196.209194
3072,3072,3072,256,2,16,p2p-i-la,4,197.691584
3072,3072,3072,256,2,16,p2p-i-la,5,198.302085
3072,3072,3072,256,2,16,p2p-i-la,6,198.206931
3072,3072,3072,256,2,16,p2p-i-la,7,198.294505
3072,3072,3072,256,2,16,p2p-i-la,8,198.302529
3072,3072,3072,256,2,16,p2p-i-la,9,198.120242
3072,3072,3072,256,2,16,p2p-i-la,10,193.800650
3072,3072,3072,256,2,16,p2p-i-la,11,198.302630
3072,3072,3072,256,2,16,p2p-i-la,12,198.302630
256,256,256,256,3,1,p2p,0,45.257951
256,256,256,256,3,1,bcast,0,39.839464
256,256,256,256,3,1,p2p-i-la,1,85.845439
512,512,512,256,3,1,p2p,0,87.225768
512,512,512,256,3,1,bcast,0,84.458393
512,512,512,256,3,1,p2p-i-la,1,171.922375
512,512,512,256,3,1,p2p-i-la,2,171.922375
1024,1024,1024,256,3,1,p2p,0,176.183463
1024,1024,1024,256,3,1,bcast,0,174.737882
1024,1024,1024,256,3,1,p2p-i-la,1,366.919116
1024,1024,1024,256,3,1,p2p-i-la,2,443.811532
1024,1024,1024,256,3,1,p2p-i-la,3,443.811532
1024,1024,1024,256,3,1,p2p-i-la,4,443.811532
1536,1536,1536,256,3,1,p2p,0,258.173219
1536,1536,1536,256,3,1,bcast,0,257.249206
1536,1536,1536,256,3,1,p2p-i-la,1,557.857486
1536,1536,1536,256,3,1,p2p-i-la,2,566.317132
1536,1536,1536,256,3,1,p2p-i-la,3,566.316390
1536,1536,1536,256,3,1,p2p-i-la,4,631.438718
1536,1536,1536,256,3,1,p2p-i-la,5,636.132736
1536,1536,1536,256,3,1,p2p-i-la,6,636.132736
2048,2048,2048,256,3,1,p2p,0,346.605189
2048,2048,2048,256,3,1,bcast,0,345.901495
2048,2048,2048,256,3,1,p2p-i-la,1,750.151605
2048,2048,2048,256,3,1,p2p-i-la,2,813.953873
2048,2048,2048,256,3,1,p2p-i-la,3,827.651178
2048,2048,2048,256,3,1,p2p-i-la,4,825.797659
2048,2048,2048,256,3,1,p2p-i-la,5,820.745345
2048,2048,2048,256,3,1,p2p-i-la,6,827.650509
2048,2048,2048,256,3,1,p2p-i-la,7,827.651178
2048,2048,2048,256,3,1,p2p-i-la,8,827.651178
3072,3072,3072,256,3,1,p2p,0,516.903478
3072,3072,3072,256,3,1,bcast,0,516.439229
3072,3072,3072,256,3,1,p2p-i-la,1,1133.738399
3072,3072,3072,256,3,1,p2p-i-la,2,1201.401063
3072,3072,3072,256,3,1,p2p-i-la,3,1146.822279
3072,3072,3072,256,3,1,p2p-i-la,4,1207.811341
3072,3072,3072,256,3,1,p2p-i-la,5,1208.691234
3072,3072,3072,256,3,1,p2p-i-la,6,1210.159917
3072,3072,3072,256,3,1,p2p-i-la,7,1209.320260
3072,3072,3072,256,3,1,p2p-i-la,8,1208.202497
3072,3072,3072,256,3,1,p2p-i-la,9,1210.159447
3072,3072,3072,256,3,1,p2p-i-la,10,1283.227031
3072,3072,3072,256,3,1,p2p-i-la,11,1285.532038
3072,3072,3072,256,3,1,p2p-i-la,12,1285.532038
256,256,256,256,3,2,p2p,0,27.312508
256,256,256,256,3,2,bcast,0,18.927559
256,256,256,256,3,2,p2p-i-la,1,52.011784
512,512,512,256,3,2,p2p,0,77.395592
512,512,512,256,3,2,bcast,0,69.595803
512,512,512,256,3,2,p2p-i-la,1,130.958953
512,512,512,256,3,2,p2p-i-la,2,130.958953
1024,1024,1024,256,3,2,p2p,0,159.630085
1024,1024,1024,256,3,2,bcast,0,143.321946
1024,1024,1024,256,3,2,p2p-i-la,1,243.261048
1024,1024,1024,256,3,2,p2p-i-la,2,246.582341
1024,1024,1024,256,3,2,p2p-i-la,3,249.577525
1024,1024,1024,256,3,2,p2p-i-la,4,249.577525
1536,1536,1536,256,3,2,p2p,0,220.586122
1536,1536,1536,256,3,2,bcast,0,214.924667
1536,1536,1536,256,3,2,p2p-i-la,1,351.233623
1536,1536,1536,256,3,2,p2p-i-la,2,363.198468
1536,1536,1536,256,3,2,p2p-i-la,3,365.288842
1536,1536,1536,256,3,2,p2p-i-la,4,365.288225
1536,1536,1536,256,3,2,p2p-i-la,5,365.288808
1536,1536,1536,256,3,2,p2p-i-la,6,365.288808
2048,2048,2048,256,3,2,p2p,0,311.807211
2048,2048,2048,256,3,2,bcast,0,300.954370
2048,2048,2048,256,3,2,p2p-i-la,1,473.899777
2048,2048,2048,256,3,2,p2p-i-la,2,480.423845
2048,2048,2048,256,3,2,p2p-i-la,3,500.065496
2048,2048,2048,256,3,2,p2p-i-la,4,496.504959
2048,2048,2048,256,3,2,p2p-i-la,5,497.546516
2048,2048,2048,256,3,2,p2p-i-la,6,506.974453
2048,2048,2048,256,3,2,p2p-i-la,7,506.974676
2048,2048,2048,256,3,2,p2p-i-la,8,506.974676
3072,3072,3072,256,3,2,p2p,0,449.338290
3072,3072,3072,256,3,2,bcast,0,439.077352
3072,3072,3072,256,3,2,p2p-i-la,1,684.773629
3072,3072,3072,256,3,2,p2p-i-la,2,708.291864
3072,3072,3072,256,3,2,p2p-i-la,3,734.520887
3072,3072,3072,256,3,2,p2p-i-la,4,714.784400
3072,3072,3072,256,3,2,p2p-i-la,5,734.609568
3072,3072,3072,256,3,2,p2p-i-la,6,735.497273
3072,3072,3072,256,3,2,p2p-i-la,7,733.233105
3072,3072,3072,256,3,2,p2p-i-la,8,735.497343
3072,3072,3072,256,3,2,p2p-i-la,9,735.497343
3072,3072,3072,256,3,2,p2p-i-la,10,735.496995
3072,3072,3072,256,3,2,p2p-i-la,11,735.497273
3072,3072,3072,256,3,2,p2p-i-la,12,735.497273
256,256,256,256,3,4,p2p,0,14.594642
256,256,256,256,3,4,bcast,0,12.338347
256,256,256,256,3,4,p2p-i-la,1,29.602322
512,512,512,256,3,4,p2p,0,39.160182
512,512,512,256,3,4,bcast,0,37.827906
512,512,512,256,3,4,p2p-i-la,1,77.257595
512,512,512,256,3,4,p2p-i-la,2,77.257595
1024,1024,1024,256,3,4,p2p,0,122.167739
1024,1024,1024,256,3,4,bcast,0,115.928109
1024,1024,1024,256,3,4,p2p-i-la,1,176.948557
1024,1024,1024,256,3,4,p2p-i-la,2,176.948557
1024,1024,1024,256,3,4,p2p-i-la,3,176.948761
1024,1024,1024,256,3,4,p2p-i-la,4,176.948761
1536,1536,1536,256,3,4,p2p,0,159.029388
1536,1536,1536,256,3,4,bcast,0,158.339339
1536,1536,1536,256,3,4,p2p-i-la,1,273.024566
1536,1536,1536,256,3,4,p2p-i-la,2,274.368217
1536,1536,1536,256,3,4,p2p-i-la,3,274.368217
1536,1536,1536,256,3,4,p2p-i-la,4,274.368217
1536,1536,1536,256,3,4,p2p-i-la,5,274.368371
1536,1536,1536,256,3,4,p2p-i-la,6,274.368371
2048,2048,2048,256,3,4,p2p,0,219.941151
2048,2048,2048,256,3,4,bcast,0,227.827857
2048,2048,2048,256,3,4,p2p-i-la,1,354.093220
2048,2048,2048,256,3,4,p2p-i-la,2,358.105485
2048,2048,2048,256,3,4,p2p-i-la,3,358.263613
2048,2048,2048,256,3,4,p2p-i-la,4,357.956971
2048,2048,2048,256,3,4,p2p-i-la,5,358.263502
2048,2048,2048,256,3,4,p2p-i-la,6,358.263502
2048,2048,2048,256,3,4,p2p-i-la,7,358.263613
2048,2048,2048,256,3,4,p2p-i-la,8,358.263613
3072,3072,3072,256,3,4,p2p,0,311.410256
3072,3072,3072,256,3,4,bcast,0,332.875261
3072,3072,3072,256,3,4,p2p-i-la,1,531.629137
3072,3072,3072,256,3,4,p2p-i-la,2,532.820430
3072,3072,3072,256,3,4,p2p-i-la,3,541.651009
3072,3072,3072,256,3,4,p2p-i-la,4,541.971757
3072,3072,3072,256,3,4,p2p-i-la,5,542.163037
3072,3072,3072,256,3,4,p2p-i-la,6,542.163037
3072,3072,3072,256,3,4,p2p-i-la,7,542.163037
3072,3072,3072,256,3,4,p2p-i-la,8,542.163037
3072,3072,3072,256,3,4,p2p-i-la,9,542.162961
3072,3072,3072,256,3,4,p2p-i-la,10,542.162886
3072,3072,3072,256,3,4,p2p-i-la,11,542.163037
3072,3072,3072,256,3,4,p2p-i-la,12,542.163037
256,256,256,256,3,5,p2p,0,12.130758
256,256,256,256,3,5,bcast,0,10.397979
256,256,256,256,3,5,p2p-i-la,1,29.602322
512,512,512,256,3,5,p2p,0,31.865822
512,512,512,256,3,5,bcast,0,33.545894
512,512,512,256,3,5,p2p-i-la,1,68.083082
512,512,512,256,3,5,p2p-i-la,2,68.083082
1024,1024,1024,256,3,5,p2p,0,99.514203
1024,1024,1024,256,3,5,bcast,0,98.215349
1024,1024,1024,256,3,5,p2p-i-la,1,155.749280
1024,1024,1024,256,3,5,p2p-i-la,2,153.687191
1024,1024,1024,256,3,5,p2p-i-la,3,155.898641
1024,1024,1024,256,3,5,p2p-i-la,4,155.898641
1536,1536,1536,256,3,5,p2p,0,132.185379
1536,1536,1536,256,3,5,bcast,0,136.855491
1536,1536,1536,256,3,5,p2p-i-la,1,230.511466
1536,1536,1536,256,3,5,p2p-i-la,2,233.061032
1536,1536,1536,256,3,5,p2p-i-la,3,229.604112
1536,1536,1536,256,3,5,p2p-i-la,4,232.285761
1536,1536,1536,256,3,5,p2p-i-la,5,233.061283
1536,1536,1536,256,3,5,p2p-i-la,6,233.061283
2048,2048,2048,256,3,5,p2p,0,170.481947
2048,2048,2048,256,3,5,bcast,0,190.813959
2048,2048,2048,256,3,5,p2p-i-la,1,304.836053
2048,2048,2048,256,3,5,p2p-i-la,2,305.982506
2048,2048,2048,256,3,5,p2p-i-la,3,308.419683
2048,2048,2048,256,3,5,p2p-i-la,4,311.523263
2048,2048,2048,256,3,5,p2p-i-la,5,312.963044
2048,2048,2048,256,3,5,p2p-i-la,6,314.451033
2048,2048,2048,256,3,5,p2p-i-la,7,315.181529
2048,2048,2048,256,3,5,p2p-i-la,8,315.181529
3072,3072,3072,256,3,5,p2p,0,262.238235
3072,3072,3072,256,3,5,bcast,0,290.638173
3072,3072,3072,256,3,5,p2p-i-la,1,474.724801
3072,3072,3072,256,3,5,p2p-i-la,2,474.982326
3072,3072,3072,256,3,5,p2p-i-la,3,475.138867
3072,3072,3072,256,3,5,p2p-i-la,4,479.807333
3072,3072,3072,256,3,5,p2p-i-la,5,482.961484
3072,3072,3072,256,3,5,p2p-i-la,6,482.961424
3072,3072,3072,256,3,5,p2p-i-la,7,482.961364
3072,3072,3072,256,3,5,p2p-i-la,8,482.961304
3072,3072,3072,256,3,5,p2p-i-la,9,482.961304
3072,3072,3072,256,3,5,p2p-i-la,10,481.943703
3072,3072,3072,256,3,5,p2p-i-la,11,482.961484
3072,3072,3072,256,3,5,p2p-i-la,12,482.961484
256,256,256,256,3,6,p2p,0,10.314404
256,256,256,256,3,6,bcast,0,9.628197
256,256,256,256,3,6,p2p-i-la,1,29.602322
512,512,512,256,3,6,p2p,0,26.394742
512,512,512,256,3,6,bcast,0,29.326575
512,512,512,256,3,6,p2p-i-la,1,72.379961
512,512,512,256,3,6,p2p-i-la,2,72.379961
1024,1024,1024,256,3,6,p2p,0,81.744136
1024,1024,1024,256,3,6,bcast,0,98.190540
1024,1024,1024,256,3,6,p2p-i-la,1,149.392990
1024,1024,1024,256,3,6,p2p-i-la,2,149.345540
1024,1024,1024,256,3,6,p2p-i-la,3,155.670397
1024,1024,1024,256,3,6,p2p-i-la,4,155.670397
1536,1536,1536,256,3,6,p2p,0,109.365223
1536,1536,1536,256,3,6,bcast,0,135.375986
1536,1536,1536,256,3,6,p2p-i-la,1,218.973724
1536,1536,1536,256,3,6,p2p-i-la,2,232.396942
1536,1536,1536,256,3,6,p2p-i-la,3,232.840209
1536,1536,1536,256,3,6,p2p-i-la,4,230.028334
1536,1536,1536,256,3,6,p2p-i-la,5,232.909643
1536,1536,1536,256,3,6,p2p-i-la,6,232.909643
2048,2048,2048,256,3,6,p2p,0,147.841088
2048,2048,2048,256,3,6,bcast,0,183.091748
2048,2048,2048,256,3,6,p2p-i-la,1,290.785508
2048,2048,2048,256,3,6,p2p-i-la,2,302.926157
2048,2048,2048,256,3,6,p2p-i-la,3,306.542864
2048,2048,2048,256,3,6,p2p-i-la,4,308.443508
2048,2048,2048,256,3,6,p2p-i-la,5,307.744965
2048,2048,2048,256,3,6,p2p-i-la,6,297.050205
2048,2048,2048,256,3,6,p2p-i-la,7,308.443611
2048,2048,2048,256,3,6,p2p-i-la,8,308.443611
3072,3072,3072,256,3,6,p2p,0,212.354785
3072,3072,3072,256,3,6,bcast,0,277.903006
3072,3072,3072,256,3,6,p2p-i-la,1,425.126073
3072,3072,3072,256,3,6,p2p-i-la,2,456.911782
3072,3072,3072,256,3,6,p2p-i-la,3,460.956575
3072,3072,3072,256,3,6,p2p-i-la,4,457.730268
3072,3072,3072,256,3,6,p2p-i-la,5,468.273032
3072,3072,3072,256,3,6,p2p-i-la,6,464.592989
3072,3072,3072,256,3,6,p2p-i-la,7,466.319561
3072,3072,3072,256,3,6,p2p-i-la,8,468.273032
3072,3072,3072,256,3,6,p2p-i-la,9,468.273032
3072,3072,3072,256,3,6,p2p-i-la,10,466.638714
3072,3072,3072,256,3,6,p2p-i-la,11,468.273032
3072,3072,3072,256,3,6,p2p-i-la,12,468.273032
256,256,256,256,3,12,p2p,0,4.869869
256,256,256,256,3,12,bcast,0,6.754417
256,256,256,256,3,12,p2p-i-la,1,18.275188
512,512,512,256,3,12,p2p,0,10.987067
512,512,512,256,3,12,bcast,0,19.335402
512,512,512,256,3,12,p2p-i-la,1,35.912819
512,512,512,256,3,12,p2p-i-la,2,35.912819
1024,1024,1024,256,3,12,p2p,0,38.256266
1024,1024,1024,256,3,12,bcast,0,63.646172
1024,1024,1024,256,3,12,p2p-i-la,1,83.992614
1024,1024,1024,256,3,12,p2p-i-la,2,81.603442
1024,1024,1024,256,3,12,p2p-i-la,3,84.926864
1024,1024,1024,256,3,12,p2p-i-la,4,84.926864
1536,1536,1536,256,3,12,p2p,0,49.171909
1536,1536,1536,256,3,12,bcast,0,92.418647
1536,1536,1536,256,3,12,p2p-i-la,1,120.394628
1536,1536,1536,256,3,12,p2p-i-la,2,121.526241
1536,1536,1536,256,3,12,p2p-i-la,3,124.891604
1536,1536,1536,256,3,12,p2p-i-la,4,126.779112
1536,1536,1536,256,3,12,p2p-i-la,5,130.366942
1536,1536,1536,256,3,12,p2p-i-la,6,130.366942
2048,2048,2048,256,3,12,p2p,0,66.661573
2048,2048,2048,256,3,12,bcast,0,129.053860
2048,2048,2048,256,3,12,p2p-i-la,1,160.023172
2048,2048,2048,256,3,12,p2p-i-la,2,159.452870
2048,2048,2048,256,3,12,p2p-i-la,3,167.293140
2048,2048,2048,256,3,12,p2p-i-la,4,169.896655
2048,2048,2048,256,3,12,p2p-i-la,5,171.362882
2048,2048,2048,256,3,12,p2p-i-la,6,176.089793
2048,2048,2048,256,3,12,p2p-i-la,7,177.257935
2048,2048,2048,256,3,12,p2p-i-la,8,177.257935
3072,3072,3072,256,3,12,p2p,0,96.605753
3072,3072,3072,256,3,12,bcast,0,193.733589
3072,3072,3072,256,3,12,p2p-i-la,1,249.963694
3072,3072,3072,256,3,12,p2p-i-la,2,246.731132
3072,3072,3072,256,3,12,p2p-i-la,3,253.025413
3072,3072,3072,256,3,12,p2p-i-la,4,262.920677
3072,3072,3072,256,3,12,p2p-i-la,5,269.470088
3072,3072,3072,256,3,12,p2p-i-la,6,269.997673
3072,3072,3072,256,3,12,p2p-i-la,7,270.317497
3072,3072,3072,256,3,12,p2p-i-la,8,270.096835
3072,3072,3072,256,3,12,p2p-i-la,9,270.878784
3072,3072,3072,256,3,12,p2p-i-la,10,271.305552
3072,3072,3072,256,3,12,p2p-i-la,11,271.280168
3072,3072,3072,256,3,12,p2p-i-la,12,271.280168
256,256,256,256,3,16,p2p,0,3.504992
256,256,256,256,3,16,bcast,0,5.517953
256,256,256,256,3,16,p2p-i-la,1,13.011642
512,512,512,256,3,16,p2p,0,7.776424
512,512,512,256,3,16,bcast,0,19.024488
512,512,512,256,3,16,p2p-i-la,1,29.399413
512,512,512,256,3,16,p2p-i-la,2,29.399413
1024,1024,1024,256,3,16,p2p,0,27.597692
1024,1024,1024,256,3,16,bcast,0,54.522518
1024,1024,1024,256,3,16,p2p-i-la,1,61.945103
1024,1024,1024,256,3,16,p2p-i-la,2,59.343031
1024,1024,1024,256,3,16,p2p-i-la,3,61.939951
1024,1024,1024,256,3,16,p2p-i-la,4,61.939951
1536,1536,1536,256,3,16,p2p,0,35.031618
1536,1536,1536,256,3,16,bcast,0,87.836632
1536,1536,1536,256,3,16,p2p-i-la,1,89.461328
1536,1536,1536,256,3,16,p2p-i-la,2,88.912491
1536,1536,1536,256,3,16,p2p-i-la,3,90.607314
1536,1536,1536,256,3,16,p2p-i-la,4,94.285096
1536,1536,1536,256,3,16,p2p-i-la,5,97.635322
1536,1536,1536,256,3,16,p2p-i-la,6,97.635322
2048,2048,2048,256,3,16,p2p,0,44.583860
2048,2048,2048,256,3,16,bcast,0,114.360025
2048,2048,2048,256,3,16,p2p-i-la,1,127.252976
2048,2048,2048,256,3,16,p2p-i-la,2,127.118464
2048,2048,2048,256,3,16,p2p-i-la,3,130.126184
2048,2048,2048,256,3,16,p2p-i-la,4,133.024073
2048,2048,2048,256,3,16,p2p-i-la,5,136.334929
2048,2048,2048,256,3,16,p2p-i-la,6,132.305211
2048,2048,2048,256,3,16,p2p-i-la,7,136.382263
2048,2048,2048,256,3,16,p2p-i-la,8,136.382263
3072,3072,3072,256,3,16,p2p,0,74.087199
3072,3072,3072,256,3,16,bcast,0,183.282080
3072,3072,3072,256,3,16,p2p-i-la,1,199.428970
3072,3072,3072,256,3,16,p2p-i-la,2,201.183785
3072,3072,3072,256,3,16,p2p-i-la,3,204.740526
3072,3072,3072,256,3,16,p2p-i-la,4,212.607728
3072,3072,3072,256,3,16,p2p-i-la,5,222.087668
3072,3072,3072,256,3,16,p2p-i-la,6,221.970073
3072,3072,3072,256,3,16,p2p-i-la,7,221.083639
3072,3072,3072,256,3,16,p2p-i-la,8,221.811274
3072,3072,3072,256,3,16,p2p-i-la,9,221.792259
3072,3072,3072,256,3,16,p2p-i-la,10,221.018264
3072,3072,3072,256,3,16,p2p-i-la,11,221.617203
3072,3072,3072,256,3,16,p2p-i-la,12,221.617203
256,256,256,256,4,1,p2p,0,27.312876
256,256,256,256,4,1,bcast,0,27.562305
256,256,256,256,4,1,p2p-i-la,1,52.011784
512,512,512,256,4,1,p2p,0,56.720108
512,512,512,256,4,1,bcast,0,63.075873
512,512,512,256,4,1,p2p-i-la,1,130.962122
512,512,512,256,4,1,p2p-i-la,2,130.962122
1024,1024,1024,256,4,1,p2p,0,105.988257
1024,1024,1024,256,4,1,bcast,0,132.754475
1024,1024,1024,256,4,1,p2p-i-la,1,262.869214
1024,1024,1024,256,4,1,p2p-i-la,2,250.163334
1024,1024,1024,256,4,1,p2p-i-la,3,280.055469
1024,1024,1024,256,4,1,p2p-i-la,4,280.055469
1536,1536,1536,256,4,1,p2p,0,163.959898
1536,1536,1536,256,4,1,bcast,0,201.080693
1536,1536,1536,256,4,1,p2p-i-la,1,404.263155
1536,1536,1536,256,4,1,p2p-i-la,2,418.774614
1536,1536,1536,256,4,1,p2p-i-la,3,423.966341
1536,1536,1536,256,4,1,p2p-i-la,4,407.779137
1536,1536,1536,256,4,1,p2p-i-la,5,425.538229
1536,1536,1536,256,4,1,p2p-i-la,6,425.538229
2048,2048,2048,256,4,1,p2p,0,211.532014
2048,2048,2048,256,4,1,bcast,0,269.029160
2048,2048,2048,256,4,1,p2p-i-la,1,545.658597
2048,2048,2048,256,4,1,p2p-i-la,2,519.180011
2048,2048,2048,256,4,1,p2p-i-la,3,559.874233
2048,2048,2048,256,4,1,p2p-i-la,4,522.212827
2048,2048,2048,256,4,1,p2p-i-la,5,552.187587
2048,2048,2048,256,4,1,p2p-i-la,6,536.969780
2048,2048,2048,256,4,1,p2p-i-la,7,569.974795
