m,n,k,b,p,q,algo,lookahead,gflops
3072,3072,3072,256,2,5,p2p-i-la,3,867.439369
3072,3072,3072,256,2,5,p2p-i-la,4,868.726653
3072,3072,3072,256,2,5,p2p-i-la,5,879.344228
3072,3072,3072,256,2,5,p2p-i-la,6,858.034308
3072,3072,3072,256,2,5,p2p-i-la,7,876.632618
3072,3072,3072,256,2,5,p2p-i-la,8,865.372465
3072,3072,3072,256,2,5,p2p-i-la,9,884.056082
3072,3072,3072,256,2,5,p2p-i-la,10,891.615744
3072,3072,3072,256,2,5,p2p-i-la,11,887.880900
3072,3072,3072,256,2,5,p2p-i-la,12,887.880900
256,256,256,256,2,6,p2p,0,8.200751
256,256,256,256,2,6,bcast,0,7.833117
256,256,256,256,2,6,p2p-i-la,1,20.185247
512,512,512,256,2,6,p2p,0,34.985945
512,512,512,256,2,6,bcast,0,36.424529
512,512,512,256,2,6,p2p-i-la,1,84.292984
512,512,512,256,2,6,p2p-i-la,2,84.292984
1024,1024,1024,256,2,6,p2p,0,93.434253
1024,1024,1024,256,2,6,bcast,0,108.094657
1024,1024,1024,256,2,6,p2p-i-la,1,197.689415
1024,1024,1024,256,2,6,p2p-i-la,2,211.181630
1024,1024,1024,256,2,6,p2p-i-la,3,232.732116
1024,1024,1024,256,2,6,p2p-i-la,4,232.732116
1536,1536,1536,256,2,6,p2p,0,139.495110
1536,1536,1536,256,2,6,bcast,0,178.288922
1536,1536,1536,256,2,6,p2p-i-la,1,307.823696
1536,1536,1536,256,2,6,p2p-i-la,2,332.989207
1536,1536,1536,256,2,6,p2p-i-la,3,345.107062
1536,1536,1536,256,2,6,p2p-i-la,4,344.423688
1536,1536,1536,256,2,6,p2p-i-la,5,386.640491
1536,1536,1536,256,2,6,p2p-i-la,6,386.640491
2048,2048,2048,256,2,6,p2p,0,179.716723
2048,2048,2048,256,2,6,bcast,0,230.167950
2048,2048,2048,256,2,6,p2p-i-la,1,413.419071
2048,2048,2048,256,2,6,p2p-i-la,2,424.325559
2048,2048,2048,256,2,6,p2p-i-la,3,491.885367
2048,2048,2048,256,2,6,p2p-i-la,4,482.582223
2048,2048,2048,256,2,6,p2p-i-la,5,499.229348
2048,2048,2048,256,2,6,p2p-i-la,6,502.535681
2048,2048,2048,256,2,6,p2p-i-la,7,513.613067
2048,2048,2048,256,2,6,p2p-i-la,8,513.613067
3072,3072,3072,256,2,6,p2p,0,273.678640
3072,3072,3072,256,2,6,bcast,0,364.638239
3072,3072,3072,256,2,6,p2p-i-la,1,628.185601
3072,3072,3072,256,2,6,p2p-i-la,2,674.333578
3072,3072,3072,256,2,6,p2p-i-la,3,737.017365
3072,3072,3072,256,2,6,p2p-i-la,4,740.654818
3072,3072,3072,256,2,6,p2p-i-la,5,800.388124
3072,3072,3072,256,2,6,p2p-i-la,6,796.489258
3072,3072,3072,256,2,6,p2p-i-la,7,776.576760
3072,3072,3072,256,2,6,p2p-i-la,8,756.189600
3072,3072,3072,256,2,6,p2p-i-la,9,752.764572
3072,3072,3072,256,2,6,p2p-i-la,10,749.930657
3072,3072,3072,256,2,6,p2p-i-la,11,788.597275
3072,3072,3072,256,2,6,p2p-i-la,12,788.597275
256,256,256,256,2,12,p2p,0,2.711482
256,256,256,256,2,12,bcast,0,4.131168
256,256,256,256,2,12,p2p-i-la,1,10.524661
512,512,512,256,2,12,p2p,0,11.559942
512,512,512,256,2,12,bcast,0,20.067066
512,512,512,256,2,12,p2p-i-la,1,43.033477
512,512,512,256,2,12,p2p-i-la,2,43.033477
1024,1024,1024,256,2,12,p2p,0,28.230483
1024,1024,1024,256,2,12,bcast,0,57.270347
1024,1024,1024,256,2,12,p2p-i-la,1,96.935104
1024,1024,1024,256,2,12,p2p-i-la,2,95.476294
1024,1024,1024,256,2,12,p2p-i-la,3,110.767700
1024,1024,1024,256,2,12,p2p-i-la,4,110.767700
1536,1536,1536,256,2,12,p2p,0,47.417478
1536,1536,1536,256,2,12,bcast,0,100.931147
1536,1536,1536,256,2,12,p2p-i-la,1,152.166557
1536,1536,1536,256,2,12,p2p-i-la,2,165.330481
1536,1536,1536,256,2,12,p2p-i-la,3,169.814736
1536,1536,1536,256,2,12,p2p-i-la,4,182.957378
1536,1536,1536,256,2,12,p2p-i-la,5,198.364337
1536,1536,1536,256,2,12,p2p-i-la,6,198.364337
2048,2048,2048,256,2,12,p2p,0,67.220350
2048,2048,2048,256,2,12,bcast,0,140.324173
2048,2048,2048,256,2,12,p2p-i-la,1,208.893926
2048,2048,2048,256,2,12,p2p-i-la,2,228.660149
2048,2048,2048,256,2,12,p2p-i-la,3,240.548895
2048,2048,2048,256,2,12,p2p-i-la,4,247.904522
2048,2048,2048,256,2,12,p2p-i-la,5,257.263274
2048,2048,2048,256,2,12,p2p-i-la,6,266.387254
2048,2048,2048,256,2,12,p2p-i-la,7,289.724212
2048,2048,2048,256,2,12,p2p-i-la,8,289.724212
3072,3072,3072,256,2,12,p2p,0,97.022728
3072,3072,3072,256,2,12,bcast,0,214.824140
3072,3072,3072,256,2,12,p2p-i-la,1,324.601763
3072,3072,3072,256,2,12,p2p-i-la,2,344.659818
3072,3072,3072,256,2,12,p2p-i-la,3,355.955530
3072,3072,3072,256,2,12,p2p-i-la,4,364.792892
3072,3072,3072,256,2,12,p2p-i-la,5,391.194038
3072,3072,3072,256,2,12,p2p-i-la,6,387.418994
3072,3072,3072,256,2,12,p2p-i-la,7,393.761170
3072,3072,3072,256,2,12,p2p-i-la,8,404.017475
3072,3072,3072,256,2,12,p2p-i-la,9,417.289974
3072,3072,3072,256,2,12,p2p-i-la,10,432.124940
3072,3072,3072,256,2,12,p2p-i-la,11,468.567385
3072,3072,3072,256,2,12,p2p-i-la,12,468.567385
256,256,256,256,2,16,p2p,0,1.658989
256,256,256,256,2,16,bcast,0,3.425030
256,256,256,256,2,16,p2p-i-la,1,7.978895
512,512,512,256,2,16,p2p,0,7.013223
512,512,512,256,2,16,bcast,0,16.013187
512,512,512,256,2,16,p2p-i-la,1,32.450449
512,512,512,256,2,16,p2p-i-la,2,32.450449
1024,1024,1024,256,2,16,p2p,0,16.458547
1024,1024,1024,256,2,16,bcast,0,51.127593
1024,1024,1024,256,2,16,p2p-i-la,1,68.832199
1024,1024,1024,256,2,16,p2p-i-la,2,67.882450
1024,1024,1024,256,2,16,p2p-i-la,3,79.421408
1024,1024,1024,256,2,16,p2p-i-la,4,79.421408
1536,1536,1536,256,2,16,p2p,0,27.375206
1536,1536,1536,256,2,16,bcast,0,86.489371
1536,1536,1536,256,2,16,p2p-i-la,1,108.488135
1536,1536,1536,256,2,16,p2p-i-la,2,121.478892
1536,1536,1536,256,2,16,p2p-i-la,3,122.209252
1536,1536,1536,256,2,16,p2p-i-la,4,125.275538
1536,1536,1536,256,2,16,p2p-i-la,5,140.935383
1536,1536,1536,256,2,16,p2p-i-la,6,140.935383
2048,2048,2048,256,2,16,p2p,0,39.411964
2048,2048,2048,256,2,16,bcast,0,111.297172
2048,2048,2048,256,2,16,p2p-i-la,1,157.249781
2048,2048,2048,256,2,16,p2p-i-la,2,175.051704
2048,2048,2048,256,2,16,p2p-i-la,3,173.986337
2048,2048,2048,256,2,16,p2p-i-la,4,179.771885
2048,2048,2048,256,2,16,p2p-i-la,5,185.217899
2048,2048,2048,256,2,16,p2p-i-la,6,195.653632
2048,2048,2048,256,2,16,p2p-i-la,7,210.522074
2048,2048,2048,256,2,16,p2p-i-la,8,210.522074
3072,3072,3072,256,2,16,p2p,0,62.781959
3072,3072,3072,256,2,16,bcast,0,178.808829
3072,3072,3072,256,2,16,p2p-i-la,1,249.061666
3072,3072,3072,256,2,16,p2p-i-la,2,257.835641
3072,3072,3072,256,2,16,p2p-i-la,3,258.732495
3072,3072,3072,256,2,16,p2p-i-la,4,281.995497
3072,3072,3072,256,2,16,p2p-i-la,5,296.249634
3072,3072,3072,256,2,16,p2p-i-la,6,295.138922
3072,3072,3072,256,2,16,p2p-i-la,7,298.670113
3072,3072,3072,256,2,16,p2p-i-la,8,306.542353
3072,3072,3072,256,2,16,p2p-i-la,9,320.882024
3072,3072,3072,256,2,16,p2p-i-la,10,330.062301
3072,3072,3072,256,2,16,p2p-i-la,11,354.829154
3072,3072,3072,256,2,16,p2p-i-la,12,354.829154
256,256,256,256,3,1,p2p,0,38.217466
256,256,256,256,3,1,bcast,0,30.512241
256,256,256,256,3,1,p2p-i-la,1,52.011784
512,512,512,256,3,1,p2p,0,86.658455
512,512,512,256,3,1,bcast,0,80.870060
512,512,512,256,3,1,p2p-i-la,1,169.732301
512,512,512,256,3,1,p2p-i-la,2,169.732301
1024,1024,1024,256,3,1,p2p,0,169.429427
1024,1024,1024,256,3,1,bcast,0,166.516592
1024,1024,1024,256,3,1,p2p-i-la,1,321.310609
1024,1024,1024,256,3,1,p2p-i-la,2,356.707850
1024,1024,1024,256,3,1,p2p-i-la,3,370.558223
1024,1024,1024,256,3,1,p2p-i-la,4,370.558223
1536,1536,1536,256,3,1,p2p,0,257.988077
1536,1536,1536,256,3,1,bcast,0,255.967932
1536,1536,1536,256,3,1,p2p-i-la,1,507.152569
1536,1536,1536,256,3,1,p2p-i-la,2,506.716615
1536,1536,1536,256,3,1,p2p-i-la,3,506.583687
1536,1536,1536,256,3,1,p2p-i-la,4,560.337154
1536,1536,1536,256,3,1,p2p-i-la,5,633.890943
1536,1536,1536,256,3,1,p2p-i-la,6,633.890943
2048,2048,2048,256,3,1,p2p,0,346.464367
2048,2048,2048,256,3,1,bcast,0,344.922121
2048,2048,2048,256,3,1,p2p-i-la,1,698.612915
2048,2048,2048,256,3,1,p2p-i-la,2,750.103653
2048,2048,2048,256,3,1,p2p-i-la,3,755.669033
2048,2048,2048,256,3,1,p2p-i-la,4,756.047504
2048,2048,2048,256,3,1,p2p-i-la,5,754.863986
2048,2048,2048,256,3,1,p2p-i-la,6,755.242516
2048,2048,2048,256,3,1,p2p-i-la,7,826.848668
2048,2048,2048,256,3,1,p2p-i-la,8,826.848668
3072,3072,3072,256,3,1,p2p,0,516.810658
3072,3072,3072,256,3,1,bcast,0,515.791315
3072,3072,3072,256,3,1,p2p-i-la,1,1076.685101
3072,3072,3072,256,3,1,p2p-i-la,2,1134.422932
3072,3072,3072,256,3,1,p2p-i-la,3,1140.786578
3072,3072,3072,256,3,1,p2p-i-la,4,1138.867458
3072,3072,3072,256,3,1,p2p-i-la,5,1140.242682
3072,3072,3072,256,3,1,p2p-i-la,6,1140.498519
3072,3072,3072,256,3,1,p2p-i-la,7,1140.600652
3072,3072,3072,256,3,1,p2p-i-la,8,1140.033468
3072,3072,3072,256,3,1,p2p-i-la,9,1140.375098
3072,3072,3072,256,3,1,p2p-i-la,10,1206.719940
3072,3072,3072,256,3,1,p2p-i-la,11,1284.384648
3072,3072,3072,256,3,1,p2p-i-la,12,1284.384648
256,256,256,256,3,2,p2p,0,20.481641
256,256,256,256,3,2,bcast,0,14.317513
256,256,256,256,3,2,p2p-i-la,1,36.489832
512,512,512,256,3,2,p2p,0,68.839724
512,512,512,256,3,2,bcast,0,58.809930
512,512,512,256,3,2,p2p-i-la,1,136.742786
512,512,512,256,3,2,p2p-i-la,2,136.742786
1024,1024,1024,256,3,2,p2p,0,144.724360
1024,1024,1024,256,3,2,bcast,0,135.110306
1024,1024,1024,256,3,2,p2p-i-la,1,287.748505
1024,1024,1024,256,3,2,p2p-i-la,2,308.056775
1024,1024,1024,256,3,2,p2p-i-la,3,322.079188
1024,1024,1024,256,3,2,p2p-i-la,4,322.079188
1536,1536,1536,256,3,2,p2p,0,220.506244
1536,1536,1536,256,3,2,bcast,0,217.127104
1536,1536,1536,256,3,2,p2p-i-la,1,458.124483
1536,1536,1536,256,3,2,p2p-i-la,2,453.639292
1536,1536,1536,256,3,2,p2p-i-la,3,452.420203
1536,1536,1536,256,3,2,p2p-i-la,4,475.066674
1536,1536,1536,256,3,2,p2p-i-la,5,506.003873
1536,1536,1536,256,3,2,p2p-i-la,6,506.003873
2048,2048,2048,256,3,2,p2p,0,292.158187
2048,2048,2048,256,3,2,bcast,0,287.764126
2048,2048,2048,256,3,2,p2p-i-la,1,607.847369
2048,2048,2048,256,3,2,p2p-i-la,2,638.724804
2048,2048,2048,256,3,2,p2p-i-la,3,640.745018
2048,2048,2048,256,3,2,p2p-i-la,4,641.568441
2048,2048,2048,256,3,2,p2p-i-la,5,642.923401
2048,2048,2048,256,3,2,p2p-i-la,6,643.459348
2048,2048,2048,256,3,2,p2p-i-la,7,672.133200
2048,2048,2048,256,3,2,p2p-i-la,8,672.133200
3072,3072,3072,256,3,2,p2p,0,442.640799
3072,3072,3072,256,3,2,bcast,0,441.705300
3072,3072,3072,256,3,2,p2p-i-la,1,968.997038
3072,3072,3072,256,3,2,p2p-i-la,2,962.203742
3072,3072,3072,256,3,2,p2p-i-la,3,993.350238
3072,3072,3072,256,3,2,p2p-i-la,4,989.315599
3072,3072,3072,256,3,2,p2p-i-la,5,974.342740
3072,3072,3072,256,3,2,p2p-i-la,6,974.789119
3072,3072,3072,256,3,2,p2p-i-la,7,974.839976
3072,3072,3072,256,3,2,p2p-i-la,8,975.105340
3072,3072,3072,256,3,2,p2p-i-la,9,975.122201
3072,3072,3072,256,3,2,p2p-i-la,10,998.038178
3072,3072,3072,256,3,2,p2p-i-la,11,1026.937700
3072,3072,3072,256,3,2,p2p-i-la,12,1026.937700
256,256,256,256,3,4,p2p,0,9.564509
256,256,256,256,3,4,bcast,0,7.496117
256,256,256,256,3,4,p2p-i-la,1,22.548126
512,512,512,256,3,4,p2p,0,39.713339
512,512,512,256,3,4,bcast,0,36.590867
512,512,512,256,3,4,p2p-i-la,1,100.189792
512,512,512,256,3,4,p2p-i-la,2,100.189792
1024,1024,1024,256,3,4,p2p,0,116.717965
1024,1024,1024,256,3,4,bcast,0,106.038636
1024,1024,1024,256,3,4,p2p-i-la,1,235.394085
1024,1024,1024,256,3,4,p2p-i-la,2,237.538477
1024,1024,1024,256,3,4,p2p-i-la,3,269.085262
1024,1024,1024,256,3,4,p2p-i-la,4,269.085262
1536,1536,1536,256,3,4,p2p,0,182.300072
1536,1536,1536,256,3,4,bcast,0,170.624108
1536,1536,1536,256,3,4,p2p-i-la,1,354.773379
1536,1536,1536,256,3,4,p2p-i-la,2,372.988827
1536,1536,1536,256,3,4,p2p-i-la,3,376.288124
1536,1536,1536,256,3,4,p2p-i-la,4,390.271010
1536,1536,1536,256,3,4,p2p-i-la,5,418.606391
1536,1536,1536,256,3,4,p2p-i-la,6,418.606391
2048,2048,2048,256,3,4,p2p,0,250.852179
2048,2048,2048,256,3,4,bcast,0,241.124302
2048,2048,2048,256,3,4,p2p-i-la,1,471.881443
2048,2048,2048,256,3,4,p2p-i-la,2,515.777528
2048,2048,2048,256,3,4,p2p-i-la,3,494.613103
2048,2048,2048,256,3,4,p2p-i-la,4,515.539282
2048,2048,2048,256,3,4,p2p-i-la,5,524.145644
2048,2048,2048,256,3,4,p2p-i-la,6,519.325122
2048,2048,2048,256,3,4,p2p-i-la,7,547.829472
2048,2048,2048,256,3,4,p2p-i-la,8,547.829472
3072,3072,3072,256,3,4,p2p,0,385.399075
3072,3072,3072,256,3,4,bcast,0,380.401673
3072,3072,3072,256,3,4,p2p-i-la,1,753.804406
3072,3072,3072,256,3,4,p2p-i-la,2,765.736152
3072,3072,3072,256,3,4,p2p-i-la,3,774.074216
3072,3072,3072,256,3,4,p2p-i-la,4,777.548892
3072,3072,3072,256,3,4,p2p-i-la,5,792.721769
3072,3072,3072,256,3,4,p2p-i-la,6,794.588472
3072,3072,3072,256,3,4,p2p-i-la,7,791.620187
3072,3072,3072,256,3,4,p2p-i-la,8,812.398482
3072,3072,3072,256,3,4,p2p-i-la,9,816.959884
3072,3072,3072,256,3,4,p2p-i-la,10,822.198538
3072,3072,3072,256,3,4,p2p-i-la,11,854.195533
3072,3072,3072,256,3,4,p2p-i-la,12,854.195533
256,256,256,256,3,5,p2p,0,7.266225
256,256,256,256,3,5,bcast,0,5.528522
256,256,256,256,3,5,p2p-i-la,1,18.624620
512,512,512,256,3,5,p2p,0,32.726672
512,512,512,256,3,5,bcast,0,28.640614
512,512,512,256,3,5,p2p-i-la,1,84.205593
512,512,512,256,3,5,p2p-i-la,2,84.205593
1024,1024,1024,256,3,5,p2p,0,100.953759
1024,1024,1024,256,3,5,bcast,0,88.677845
1024,1024,1024,256,3,5,p2p-i-la,1,187.356280
1024,1024,1024,256,3,5,p2p-i-la,2,204.973698
1024,1024,1024,256,3,5,p2p-i-la,3,234.193789
1024,1024,1024,256,3,5,p2p-i-la,4,234.193789
1536,1536,1536,256,3,5,p2p,0,158.877211
1536,1536,1536,256,3,5,bcast,0,146.782088
1536,1536,1536,256,3,5,p2p-i-la,1,308.967128
1536,1536,1536,256,3,5,p2p-i-la,2,334.810186
1536,1536,1536,256,3,5,p2p-i-la,3,338.201855
1536,1536,1536,256,3,5,p2p-i-la,4,350.042864
1536,1536,1536,256,3,5,p2p-i-la,5,385.520730
1536,1536,1536,256,3,5,p2p-i-la,6,385.520730
2048,2048,2048,256,3,5,p2p,0,217.107525
2048,2048,2048,256,3,5,bcast,0,206.486870
2048,2048,2048,256,3,5,p2p-i-la,1,390.490653
2048,2048,2048,256,3,5,p2p-i-la,2,452.806044
2048,2048,2048,256,3,5,p2p-i-la,3,470.579534
2048,2048,2048,256,3,5,p2p-i-la,4,460.371055
2048,2048,2048,256,3,5,p2p-i-la,5,475.318207
2048,2048,2048,256,3,5,p2p-i-la,6,480.574889
2048,2048,2048,256,3,5,p2p-i-la,7,501.586382
2048,2048,2048,256,3,5,p2p-i-la,8,501.586382
3072,3072,3072,256,3,5,p2p,0,329.119166
3072,3072,3072,256,3,5,bcast,0,326.815305
3072,3072,3072,256,3,5,p2p-i-la,1,657.515626
3072,3072,3072,256,3,5,p2p-i-la,2,667.857152
3072,3072,3072,256,3,5,p2p-i-la,3,718.002301
3072,3072,3072,256,3,5,p2p-i-la,4,688.185532
3072,3072,3072,256,3,5,p2p-i-la,5,715.180105
3072,3072,3072,256,3,5,p2p-i-la,6,730.866747
3072,3072,3072,256,3,5,p2p-i-la,7,735.763530
3072,3072,3072,256,3,5,p2p-i-la,8,729.649264
3072,3072,3072,256,3,5,p2p-i-la,9,727.186130
3072,3072,3072,256,3,5,p2p-i-la,10,769.383492
3072,3072,3072,256,3,5,p2p-i-la,11,788.004301
3072,3072,3072,256,3,5,p2p-i-la,12,788.004301
256,256,256,256,3,6,p2p,0,5.741750
256,256,256,256,3,6,bcast,0,4.875656
256,256,256,256,3,6,p2p-i-la,1,15.864164
512,512,512,256,3,6,p2p,0,25.302632
512,512,512,256,3,6,bcast,0,24.489496
512,512,512,256,3,6,p2p-i-la,1,72.620850
512,512,512,256,3,6,p2p-i-la,2,72.620850
1024,1024,1024,256,3,6,p2p,0,79.158003
1024,1024,1024,256,3,6,bcast,0,77.344247
1024,1024,1024,256,3,6,p2p-i-la,1,159.682351
1024,1024,1024,256,3,6,p2p-i-la,2,177.493890
1024,1024,1024,256,3,6,p2p-i-la,3,201.724892
1024,1024,1024,256,3,6,p2p-i-la,4,201.724892
1536,1536,1536,256,3,6,p2p,0,151.842344
1536,1536,1536,256,3,6,bcast,0,158.320565
1536,1536,1536,256,3,6,p2p-i-la,1,261.956860
1536,1536,1536,256,3,6,p2p-i-la,2,303.991241
1536,1536,1536,256,3,6,p2p-i-la,3,302.755250
1536,1536,1536,256,3,6,p2p-i-la,4,323.481981
1536,1536,1536,256,3,6,p2p-i-la,5,356.941741
1536,1536,1536,256,3,6,p2p-i-la,6,356.941741
2048,2048,2048,256,3,6,p2p,0,172.705350
2048,2048,2048,256,3,6,bcast,0,185.492845
2048,2048,2048,256,3,6,p2p-i-la,1,334.708136
2048,2048,2048,256,3,6,p2p-i-la,2,390.265713
2048,2048,2048,256,3,6,p2p-i-la,3,421.062062
2048,2048,2048,256,3,6,p2p-i-la,4,428.458774
2048,2048,2048,256,3,6,p2p-i-la,5,408.147867
2048,2048,2048,256,3,6,p2p-i-la,6,431.788422
2048,2048,2048,256,3,6,p2p-i-la,7,461.476822
2048,2048,2048,256,3,6,p2p-i-la,8,461.476822
3072,3072,3072,256,3,6,p2p,0,298.725740
3072,3072,3072,256,3,6,bcast,0,330.339793
3072,3072,3072,256,3,6,p2p-i-la,1,582.875884
3072,3072,3072,256,3,6,p2p-i-la,2,592.425794
3072,3072,3072,256,3,6,p2p-i-la,3,604.834479
3072,3072,3072,256,3,6,p2p-i-la,4,599.032796
3072,3072,3072,256,3,6,p2p-i-la,5,624.721958
3072,3072,3072,256,3,6,p2p-i-la,6,647.984839
3072,3072,3072,256,3,6,p2p-i-la,7,673.483714
3072,3072,3072,256,3,6,p2p-i-la,8,681.955476
3072,3072,3072,256,3,6,p2p-i-la,9,677.638683
3072,3072,3072,256,3,6,p2p-i-la,10,694.096729
3072,3072,3072,256,3,6,p2p-i-la,11,731.177266
3072,3072,3072,256,3,6,p2p-i-la,12,731.177266
256,256,256,256,3,12,p2p,0,2.144688
256,256,256,256,3,12,bcast,0,2.564362
256,256,256,256,3,12,p2p-i-la,1,8.397053
512,512,512,256,3,12,p2p,0,9.545047
512,512,512,256,3,12,bcast,0,13.597441
512,512,512,256,3,12,p2p-i-la,1,39.781997
512,512,512,256,3,12,p2p-i-la,2,39.781997
1024,1024,1024,256,3,12,p2p,0,25.646936
1024,1024,1024,256,3,12,bcast,0,43.927305
1024,1024,1024,256,3,12,p2p-i-la,1,83.821319
1024,1024,1024,256,3,12,p2p-i-la,2,85.494782
1024,1024,1024,256,3,12,p2p-i-la,3,99.870541
1024,1024,1024,256,3,12,p2p-i-la,4,99.870541
1536,1536,1536,256,3,12,p2p,0,60.404561
1536,1536,1536,256,3,12,bcast,0,95.271403
1536,1536,1536,256,3,12,p2p-i-la,1,151.428324
1536,1536,1536,256,3,12,p2p-i-la,2,178.458019
1536,1536,1536,256,3,12,p2p-i-la,3,187.190746
1536,1536,1536,256,3,12,p2p-i-la,4,197.895767
1536,1536,1536,256,3,12,p2p-i-la,5,232.518385
1536,1536,1536,256,3,12,p2p-i-la,6,232.518385
2048,2048,2048,256,3,12,p2p,0,81.196773
2048,2048,2048,256,3,12,bcast,0,134.185198
2048,2048,2048,256,3,12,p2p-i-la,1,188.096008
2048,2048,2048,256,3,12,p2p-i-la,2,225.842091
2048,2048,2048,256,3,12,p2p-i-la,3,235.726775
2048,2048,2048,256,3,12,p2p-i-la,4,257.283167
2048,2048,2048,256,3,12,p2p-i-la,5,271.912531
2048,2048,2048,256,3,12,p2p-i-la,6,276.590796
2048,2048,2048,256,3,12,p2p-i-la,7,308.382663
2048,2048,2048,256,3,12,p2p-i-la,8,308.382663
3072,3072,3072,256,3,12,p2p,0,131.991692
3072,3072,3072,256,3,12,bcast,0,235.220749
3072,3072,3072,256,3,12,p2p-i-la,1,311.766907
3072,3072,3072,256,3,12,p2p-i-la,2,349.661247
3072,3072,3072,256,3,12,p2p-i-la,3,347.855051
3072,3072,3072,256,3,12,p2p-i-la,4,345.390755
3072,3072,3072,256,3,12,p2p-i-la,5,388.153820
3072,3072,3072,256,3,12,p2p-i-la,6,394.571923
3072,3072,3072,256,3,12,p2p-i-la,7,399.388963
3072,3072,3072,256,3,12,p2p-i-la,8,409.934750
3072,3072,3072,256,3,12,p2p-i-la,9,428.686629
3072,3072,3072,256,3,12,p2p-i-la,10,464.854408
3072,3072,3072,256,3,12,p2p-i-la,11,510.602487
3072,3072,3072,256,3,12,p2p-i-la,12,510.602487
256,256,256,256,3,16,p2p,0,1.369100
256,256,256,256,3,16,bcast,0,2.054061
256,256,256,256,3,16,p2p-i-la,1,6.391253
512,512,512,256,3,16,p2p,0,6.011282
512,512,512,256,3,16,bcast,0,10.733625
512,512,512,256,3,16,p2p-i-la,1,30.567192
512,512,512,256,3,16,p2p-i-la,2,30.567192
1024,1024,1024,256,3,16,p2p,0,15.300623
1024,1024,1024,256,3,16,bcast,0,37.525863
1024,1024,1024,256,3,16,p2p-i-la,1,61.917510
1024,1024,1024,256,3,16,p2p-i-la,2,63.644619
1024,1024,1024,256,3,16,p2p-i-la,3,73.454394
1024,1024,1024,256,3,16,p2p-i-la,4,73.454394
1536,1536,1536,256,3,16,p2p,0,36.192319
1536,1536,1536,256,3,16,bcast,0,79.850448
1536,1536,1536,256,3,16,p2p-i-la,1,111.380928
1536,1536,1536,256,3,16,p2p-i-la,2,127.869996
1536,1536,1536,256,3,16,p2p-i-la,3,133.503994
1536,1536,1536,256,3,16,p2p-i-la,4,145.293887
1536,1536,1536,256,3,16,p2p-i-la,5,177.272693
1536,1536,1536,256,3,16,p2p-i-la,6,177.272693
2048,2048,2048,256,3,16,p2p,0,48.916687
2048,2048,2048,256,3,16,bcast,0,108.429108
2048,2048,2048,256,3,16,p2p-i-la,1,145.627006
2048,2048,2048,256,3,16,p2p-i-la,2,176.130803
2048,2048,2048,256,3,16,p2p-i-la,3,180.663152
2048,2048,2048,256,3,16,p2p-i-la,4,196.176644
2048,2048,2048,256,3,16,p2p-i-la,5,208.393536
2048,2048,2048,256,3,16,p2p-i-la,6,213.821527
2048,2048,2048,256,3,16,p2p-i-la,7,240.731746
2048,2048,2048,256,3,16,p2p-i-la,8,240.731746
3072,3072,3072,256,3,16,p2p,0,87.795108
3072,3072,3072,256,3,16,bcast,0,192.455621
3072,3072,3072,256,3,16,p2p-i-la,1,264.519981
3072,3072,3072,256,3,16,p2p-i-la,2,270.073964
3072,3072,3072,256,3,16,p2p-i-la,3,281.393067
3072,3072,3072,256,3,16,p2p-i-la,4,279.812276
3072,3072,3072,256,3,16,p2p-i-la,5,311.576778
3072,3072,3072,256,3,16,p2p-i-la,6,323.069926
3072,3072,3072,256,3,16,p2p-i-la,7,335.597647
3072,3072,3072,256,3,16,p2p-i-la,8,350.637833
3072,3072,3072,256,3,16,p2p-i-la,9,363.806246
3072,3072,3072,256,3,16,p2p-i-la,10,385.712113
3072,3072,3072,256,3,16,p2p-i-la,11,419.415633
3072,3072,3072,256,3,16,p2p-i-la,12,419.415633
256,256,256,256,4,1,p2p,0,22.648357
256,256,256,256,4,1,bcast,0,27.951355
256,256,256,256,4,1,p2p-i-la,1,37.307889
512,512,512,256,4,1,p2p,0,51.438966
512,512,512,256,4,1,bcast,0,65.135822
512,512,512,256,4,1,p2p-i-la,1,128.437311
512,512,512,256,4,1,p2p-i-la,2,128.437311
1024,1024,1024,256,4,1,p2p,0,105.272253
1024,1024,1024,256,4,1,bcast,0,140.030805
1024,1024,1024,256,4,1,p2p-i-la,1,245.603835
1024,1024,1024,256,4,1,p2p-i-la,2,245.113814
1024,1024,1024,256,4,1,p2p-i-la,3,278.592150
1024,1024,1024,256,4,1,p2p-i-la,4,278.592150
1536,1536,1536,256,4,1,p2p,0,158.461558
1536,1536,1536,256,4,1,bcast,0,213.001148
1536,1536,1536,256,4,1,p2p-i-la,1,386.677031
1536,1536,1536,256,4,1,p2p-i-la,2,415.603308
1536,1536,1536,256,4,1,p2p-i-la,3,423.177886
1536,1536,1536,256,4,1,p2p-i-la,4,420.594754
1536,1536,1536,256,4,1,p2p-i-la,5,424.534275
1536,1536,1536,256,4,1,p2p-i-la,6,424.534275
2048,2048,2048,256,4,1,p2p,0,210.871872
2048,2048,2048,256,4,1,bcast,0,285.406846
2048,2048,2048,256,4,1,p2p-i-la,1,487.436455
2048,2048,2048,256,4,1,p2p-i-la,2,524.411651
2048,2048,2048,256,4,1,p2p-i-la,3,540.834180
2048,2048,2048,256,4,1,p2p-i-la,4,522.409225
2048,2048,2048,256,4,1,p2p-i-la,5,521.448697
2048,2048,2048,256,4,1,p2p-i-la,6,534.018065
2048,2048,2048,256,4,1,p2p-i-la,7,569.214158
